Line,Sample,X,Y,Mark,Status,Time[ms],Time[hhmmss.sss],PowerLn,I_450Hz,Q_450Hz,I_1530Hz,Q_1530Hz,I_5310Hz,Q_5310Hz,I_18330Hz,Q_18330Hz,I_63030Hz,Q_63030Hz,QSum
 0,   0,        0.00,        0.00,   0,0, 48819228.400,133339.2284,    0.2, 3.93465e+002,-1.01093e+002,-3.08082e+002, 2.73152e+002, 1.79501e+002, 5.49870e+002,-2.12351e+002, 1.76492e+003, 1.59180e+003, 6.68074e+003, 9.16759e+003
 0,   1,       -0.28,        0.00,   0,0, 48819328.400,133339.3284,    0.2, 4.41831e+002,-9.01401e+001,-3.51361e+002, 2.59346e+002, 1.86555e+002, 5.51462e+002,-1.98241e+002, 1.76808e+003, 1.54260e+003, 6.66596e+003, 9.15471e+003
 0,   2,       -0.56,        0.00,   0,0, 48819428.400,133339.4284,    0.3, 4.67104e+002,-1.05209e+002,-3.47672e+002, 2.32584e+002, 1.44860e+002, 5.34141e+002,-1.58162e+002, 1.83254e+003, 1.49366e+003, 6.67896e+003, 9.17302e+003
 0,   3,       -0.84,        0.00,   0,0, 48819528.400,133339.5284,    0.3, 4.27964e+002,-1.32797e+002,-3.78404e+002, 2.16473e+002, 1.05184e+002, 5.18697e+002,-1.75633e+002, 1.84671e+003, 1.56676e+003, 6.70746e+003, 9.15655e+003
 0,   4,       -1.12,        0.00,   0,0, 48819628.400,133339.6284,    0.2, 3.98191e+002,-1.42489e+002,-3.84561e+002, 2.12135e+002, 9.00925e+001, 5.41552e+002,-2.23097e+002, 1.86951e+003, 1.62177e+003, 6.70402e+003, 9.18473e+003
 0,   5,       -1.40,        0.00,   0,0, 48819728.400,133339.7284,    0.4, 4.15479e+002,-1.14393e+002,-3.44211e+002, 2.00829e+002, 8.79295e+001, 5.54386e+002,-2.48036e+002, 1.86813e+003, 1.61569e+003, 6.71356e+003, 9.22251e+003
 0,   6,       -1.69,        0.00,   0,0, 48819828.400,133339.8284,    0.4, 3.84299e+002,-1.00036e+002,-3.26496e+002, 1.80337e+002, 1.01134e+002, 5.45942e+002,-2.23394e+002, 1.83335e+003, 1.59545e+003, 6.79887e+003, 9.25846e+003
 0,   7,       -1.97,        0.00,   0,0, 48819928.400,133339.9284,    0.4, 3.09926e+002,-9.91228e+001,-3.16018e+002, 1.62836e+002, 1.08004e+002, 5.84256e+002,-1.85792e+002, 1.82277e+003, 1.59752e+003, 6.81335e+003, 9.28408e+003
 0,   8,       -2.25,        0.00,   0,0, 48820028.400,133340.0284,    0.4, 3.26807e+002,-1.00706e+002,-3.08662e+002, 1.63791e+002, 1.06766e+002, 6.00295e+002,-1.69257e+002, 1.80212e+003, 1.60123e+003, 6.82573e+003, 9.29123e+003
 0,   9,       -2.53,        0.00,   0,0, 48820128.400,133340.1284,    0.2, 3.68392e+002,-4.21197e+001,-3.42459e+002, 1.95039e+002, 9.60953e+001, 5.47691e+002,-1.56689e+002, 1.78326e+003, 1.57182e+003, 6.79800e+003, 9.28187e+003
 0,  10,       -2.81,        0.00,   0,0, 48820228.400,133340.2284,    0.3, 4.03393e+002,-1.79258e+001,-3.59272e+002, 2.05442e+002, 1.06109e+002, 5.36220e+002,-2.16716e+002, 1.78990e+003, 1.54198e+003, 6.77508e+003, 9.28872e+003
 0,  11,       -3.09,        0.00,   0,0, 48820328.400,133340.3284,    0.2, 3.80095e+002,-6.45137e+001,-3.18471e+002, 2.24689e+002, 1.35146e+002, 5.72251e+002,-2.79762e+002, 1.83562e+003, 1.58394e+003, 6.77886e+003, 9.34691e+003
 0,  12,       -3.37,        0.00,   0,0, 48820428.400,133340.4284,    0.4, 3.37978e+002,-6.66962e+001,-2.79864e+002, 2.56748e+002, 6.87836e+001, 6.23565e+002,-2.78960e+002, 1.84928e+003, 1.61404e+003, 6.78798e+003, 9.45088e+003
 0,  13,       -3.65,        0.00,   0,0, 48820528.400,133340.5284,    0.4, 3.78154e+002,-3.87606e+001,-2.67456e+002, 2.08376e+002, 2.76183e+001, 6.53953e+002,-2.96674e+002, 1.83023e+003, 1.56622e+003, 6.83207e+003, 9.48587e+003
 0,  14,       -3.93,        0.00,   0,0, 48820628.400,133340.6284,    0.1, 4.25505e+002,-9.41319e+001,-3.20144e+002, 1.96892e+002, 1.27322e+002, 6.24085e+002,-3.17414e+002, 1.82687e+003, 1.50214e+003, 6.79837e+003, 9.35208e+003
 0,  15,       -4.21,        0.00,   0,0, 48820728.400,133340.7284,    0.4, 4.36813e+002,-1.18413e+002,-3.44220e+002, 2.04560e+002, 1.92013e+002, 5.53248e+002,-3.22711e+002, 1.82001e+003, 1.49886e+003, 6.80319e+003, 9.26260e+003
 0,  16,       -4.49,        0.00,   0,0, 48820828.400,133340.8284,    0.5, 4.56116e+002,-1.15161e+002,-3.48317e+002, 1.97064e+002, 1.58341e+002, 5.29875e+002,-3.10077e+002, 1.81039e+003, 1.53114e+003, 6.83834e+003, 9.26052e+003
 0,  17,       -4.78,        0.00,   0,0, 48820928.400,133340.9284,    1.5, 4.32056e+002,-1.55903e+002,-3.72373e+002, 1.62348e+002, 1.29680e+002, 5.42606e+002,-2.73092e+002, 1.81245e+003, 1.52681e+003, 6.75910e+003, 9.12060e+003
 0,  18,       -5.06,        0.00,   0,0, 48821028.400,133341.0284,    1.5, 3.07670e+002,-1.05608e+002,-3.64659e+002, 1.19137e+002, 1.23151e+002, 5.49752e+002,-2.25547e+002, 1.80929e+003, 1.53419e+003, 6.72270e+003, 9.09528e+003
 0,  19,       -5.34,        0.00,   0,0, 48821128.400,133341.1284,    4.0, 3.73214e+002,-1.38762e+002,-2.66215e+002, 2.24083e+002, 1.18688e+002, 5.04487e+002,-2.47984e+002, 1.80635e+003, 1.49067e+003, 6.75472e+003, 9.15088e+003
 0,  20,       -5.62,        0.00,   0,0, 48821228.400,133341.2284,    5.1, 4.05346e+002,-1.69221e+002,-2.83641e+002, 2.17166e+002, 1.00802e+002, 4.98724e+002,-2.97006e+002, 1.82090e+003, 1.50594e+003, 6.76931e+003, 9.13688e+003
 0,  21,       -5.90,        0.00,   0,0, 48821328.400,133341.3284,    2.7, 1.64952e+002, 1.18031e+002,-4.26738e+002, 1.21284e+002, 1.15415e+002, 5.37959e+002,-2.71657e+002, 1.79829e+003, 1.54137e+003, 6.74762e+003, 9.32318e+003
 0,  22,       -6.18,        0.00,   0,0, 48821428.400,133341.4284,    0.4, 1.75844e+002, 2.07985e+002,-4.22141e+002, 1.01652e+002, 1.61534e+002, 5.53847e+002,-2.24934e+002, 1.77901e+003, 1.55430e+003, 6.74015e+003, 9.38264e+003
 0,  23,       -6.46,        0.00,   0,0, 48821528.400,133341.5284,    2.0, 3.72495e+002,-2.65473e+001,-3.31335e+002, 1.47120e+002, 1.34673e+002, 5.59696e+002,-1.93811e+002, 1.80784e+003, 1.62242e+003, 6.77208e+003, 9.26018e+003
 0,  24,       -6.74,        0.00,   0,0, 48821628.400,133341.6284,    1.6, 4.27691e+002,-1.65836e+002,-2.61279e+002, 2.19536e+002, 1.21482e+002, 5.55947e+002,-1.81035e+002, 1.83912e+003, 1.58819e+003, 6.77211e+003, 9.22087e+003
 0,  25,       -7.02,        0.00,   0,0, 48821728.400,133341.7284,   17.0, 4.67093e+002,-2.06668e+002,-2.58270e+002, 2.47693e+002, 1.33953e+002, 5.35742e+002,-1.87156e+002, 1.85112e+003, 1.53611e+003, 6.77667e+003, 9.20456e+003
 0,  26,       -7.30,        0.00,   0,0, 48821828.400,133341.8284,    7.1, 5.27202e+002,-1.87351e+002,-2.65704e+002, 2.65631e+002, 1.64382e+002, 5.29759e+002,-2.32129e+002, 1.83180e+003, 1.55045e+003, 6.80253e+003, 9.24237e+003
 0,  27,       -7.58,        0.00,   0,0, 48821928.400,133341.9284,    2.3, 4.43153e+002, 9.39946e+001,-3.05406e+002, 2.31407e+002, 1.85819e+002, 5.86082e+002,-2.67056e+002, 1.80133e+003, 1.58280e+003, 6.78003e+003, 9.49284e+003
 0,  28,       -7.87,        0.00,   0,0, 48822028.400,133342.0284,    1.4, 3.52534e+002, 1.91580e+001,-3.47384e+002, 1.63826e+002, 1.27986e+002, 5.66848e+002,-2.37425e+002, 1.78340e+003, 1.62252e+003, 6.75661e+003, 9.28985e+003
 0,  29,       -8.15,        0.00,   0,0, 48822128.400,133342.1284,    0.9, 3.46328e+002,-1.15528e+002,-3.34778e+002, 2.11423e+002, 7.07656e+001, 5.46040e+002,-2.00742e+002, 1.79393e+003, 1.58943e+003, 6.76590e+003, 9.20176e+003
 0,  30,       -8.43,        0.00,   0,0, 48822228.400,133342.2284,    2.0, 4.22566e+002,-1.26249e+002,-3.40636e+002, 1.53390e+002, 7.37432e+001, 5.68256e+002,-1.96221e+002, 1.78117e+003, 1.55041e+003, 6.84915e+003, 9.22571e+003
 0,  31,       -8.71,        0.00,   0,0, 48822328.400,133342.3284,    2.9, 4.60636e+002,-1.75501e+002,-3.47051e+002, 1.32749e+002, 1.15317e+002, 6.30628e+002,-1.97152e+002, 1.76445e+003, 1.62717e+003, 6.98225e+003, 9.33457e+003
 0,  32,       -8.99,        0.00,   0,0, 48822428.400,133342.4284,    4.2, 4.38327e+002,-2.16527e+002,-3.42964e+002, 1.85959e+002, 9.37950e+001, 6.42583e+002,-2.21813e+002, 1.81113e+003, 1.72574e+003, 7.11680e+003, 9.53994e+003
 0,  33,       -9.27,        0.00,   0,0, 48822528.400,133342.5284,    2.4, 4.13983e+002,-2.23818e+002,-3.43552e+002, 1.85453e+002, 1.14203e+002, 5.46380e+002,-2.22941e+002, 1.89267e+003, 1.71807e+003, 7.16192e+003, 9.56261e+003
 0,  34,       -9.55,        0.00,   0,0, 48822628.400,133342.6284,    1.2, 2.76710e+002, 9.96737e+000,-3.86152e+002, 2.04775e+002, 1.42684e+002, 5.99274e+002,-1.91448e+002, 1.98306e+003, 1.68486e+003, 7.16130e+003, 9.95839e+003
 0,  35,       -9.83,        0.00,   0,0, 48822728.400,133342.7284,    0.7, 3.38045e+002,-4.59286e+001,-4.03717e+002, 2.28235e+002, 1.28973e+002, 6.35276e+002,-2.07967e+002, 1.99599e+003, 1.66769e+003, 7.16952e+003, 9.98309e+003
 0,  36,      -10.11,        0.00,   0,0, 48822828.400,133342.8284,    4.4, 4.04952e+002,-1.19128e+002,-3.53780e+002, 2.09837e+002, 1.04526e+002, 6.13902e+002,-2.32637e+002, 1.95291e+003, 1.64945e+003, 7.19092e+003, 9.84844e+003
 0,  37,      -10.39,        0.00,   0,0, 48822928.400,133342.9284,    6.9, 4.21840e+002,-1.13046e+002,-2.33888e+002, 2.02219e+002, 9.53344e+001, 6.18483e+002,-2.34485e+002, 1.95909e+003, 1.67217e+003, 7.25283e+003, 9.91958e+003
 0,  38,      -10.67,        0.00,   0,0, 48823028.400,133343.0284,   21.6, 1.66669e+002, 2.83735e+002,-2.65846e+002, 2.12710e+002, 7.83434e+001, 6.69976e+002,-1.96612e+002, 2.00046e+003, 1.74929e+003, 7.40841e+003, 1.05753e+004
 0,  39,      -10.96,        0.00,   0,0, 48823128.400,133343.1284,    7.9, 8.33699e+001, 4.68073e+002,-3.50747e+002, 2.09833e+002, 4.79953e+001, 7.01135e+002,-1.91552e+002, 2.04068e+003, 1.75639e+003, 7.47546e+003, 1.08952e+004
 0,  40,      -11.24,        0.00,   0,0, 48823228.400,133343.2284,    4.6, 3.27346e+002,-7.70212e+001,-3.01187e+002, 2.73718e+002, 9.26265e+001, 5.98610e+002,-2.35244e+002, 2.02344e+003, 1.72616e+003, 7.41851e+003, 1.02373e+004
 0,  41,      -11.52,        0.00,   0,0, 48823328.400,133343.3284,    1.1, 4.00429e+002,-1.00596e+002,-2.69592e+002, 2.68075e+002, 1.72993e+002, 5.24378e+002,-2.35716e+002, 1.97243e+003, 1.71841e+003, 7.40368e+003, 1.00680e+004
 0,  42,      -11.80,        0.00,   0,0, 48823428.400,133343.4284,    1.1, 2.97869e+002, 3.55185e+001,-3.87208e+002, 2.49376e+002, 1.85763e+002, 5.63166e+002,-1.90773e+002, 1.97953e+003, 1.66943e+003, 7.29402e+003, 1.01216e+004
 0,  43,      -12.08,        0.00,   0,0, 48823528.400,133343.5284,    1.8, 2.26052e+002, 1.75875e+001,-4.36848e+002, 2.64393e+002, 1.80998e+002, 6.14466e+002,-1.53392e+002, 1.99537e+003, 1.60829e+003, 7.18682e+003, 1.00786e+004
 0,  44,      -12.36,        0.00,   0,0, 48823628.400,133343.6284,    2.3, 3.38019e+002,-1.09710e+002,-3.94220e+002, 2.91898e+002, 1.46779e+002, 6.17822e+002,-1.40409e+002, 1.96022e+003, 1.63307e+003, 7.25714e+003, 1.00174e+004
 0,  45,      -12.64,        0.00,   0,0, 48823728.400,133343.7284,    2.6, 4.39559e+002,-1.50898e+002,-3.09697e+002, 2.63689e+002, 1.02827e+002, 6.04887e+002,-2.09467e+002, 1.90649e+003, 1.70342e+003, 7.35707e+003, 9.98124e+003
 0,  46,      -12.92,        0.00,   0,0, 48823828.400,133343.8284,    1.8, 3.42800e+002,-1.35405e+001,-3.45731e+002, 1.90734e+002, 9.90292e+001, 6.04257e+002,-2.99843e+002, 1.95418e+003, 1.74048e+003, 7.39157e+003, 1.01272e+004
 0,  47,      -13.20,        0.00,   0,0, 48823928.400,133343.9284,    2.6, 3.44283e+002,-3.42325e+001,-4.13851e+002, 1.84301e+002, 1.09019e+002, 5.81694e+002,-3.19512e+002, 1.94023e+003, 1.74664e+003, 7.36616e+003, 1.00381e+004
 0,  48,      -13.48,        0.00,   0,0, 48824028.400,133344.0284,    1.4, 2.99126e+002,-8.55549e-001,-4.13503e+002, 1.91349e+002, 1.60435e+002, 6.44159e+002,-3.03181e+002, 1.91492e+003, 1.68970e+003, 7.32497e+003, 1.00745e+004
 0,  49,      -13.76,        0.00,   0,0, 48824128.400,133344.1284,    4.0, 2.84438e+002,-5.15951e+001,-3.96300e+002, 2.41323e+002, 2.12118e+002, 6.58552e+002,-2.09499e+002, 1.98537e+003, 1.66834e+003, 7.32297e+003, 1.01566e+004
 0,  50,      -14.04,        0.00,   0,0, 48824228.400,133344.2284,    5.0, 4.00197e+002,-1.08771e+002,-3.53260e+002, 2.91143e+002, 1.80932e+002, 6.11429e+002,-1.47849e+002, 2.06318e+003, 1.68650e+003, 7.35386e+003, 1.02108e+004
 0,  51,      -14.33,        0.00,   0,0, 48824328.500,133344.3285,   11.5, 2.68640e+002, 1.65797e+002,-3.19601e+002, 2.07057e+002, 1.27899e+002, 5.97588e+002,-1.22317e+002, 2.07682e+003, 1.66005e+003, 7.48158e+003, 1.05288e+004
 0,  52,      -14.61,        0.00,   0,0, 48824428.400,133344.4284,   17.1, 2.68225e+002, 7.96845e+001,-2.81600e+002, 1.84229e+002, 1.43275e+002, 5.58590e+002,-1.77767e+002, 2.04236e+003, 1.70999e+003, 7.57404e+003, 1.04389e+004
 0,  53,      -14.89,        0.00,   0,0, 48824528.500,133344.5285,    8.5, 5.04609e+002,-4.91716e+002,-2.24802e+002, 3.03182e+002, 1.64364e+002, 5.57580e+002,-2.29970e+002, 2.04216e+003, 1.80386e+003, 7.60649e+003, 1.00177e+004
 0,  54,      -15.17,        0.00,   0,0, 48824628.400,133344.6284,    2.4, 5.60451e+002,-4.08758e+002,-2.31902e+002, 2.36294e+002, 1.56182e+002, 6.24652e+002,-2.30017e+002, 2.07338e+003, 1.85329e+003, 7.53331e+003, 1.00589e+004
 0,  55,      -15.45,        0.00,   0,0, 48824728.500,133344.7285,    1.2, 5.30539e+002,-2.98315e+002,-2.53640e+002, 2.38467e+002, 1.29539e+002, 6.48561e+002,-2.15804e+002, 2.06967e+003, 1.85291e+003, 7.46615e+003, 1.01245e+004
 0,  56,      -15.73,        0.00,   0,0, 48824828.400,133344.8284,    1.8, 4.00842e+002,-1.58387e+002,-3.14987e+002, 2.14537e+002, 1.64375e+002, 5.85303e+002,-1.80402e+002, 2.02430e+003, 1.87802e+003, 7.40234e+003, 1.00681e+004
 0,  57,      -16.01,        0.00,   0,0, 48824928.400,133344.9284,    4.7, 3.54139e+002,-7.89407e-001,-3.81794e+002, 1.96672e+002, 2.11008e+002, 5.52268e+002,-1.49165e+002, 2.03201e+003, 1.90548e+003, 7.39831e+003, 1.01785e+004
 0,  58,      -16.29,        0.00,   0,0, 48825028.500,133345.0285,    1.1, 4.72485e+002,-7.81163e+001,-3.41582e+002, 2.58258e+002, 2.53993e+002, 6.22724e+002,-1.34149e+002, 2.05376e+003, 1.91334e+003, 7.49816e+003, 1.03548e+004
 0,  59,      -16.57,        0.00,   0,0, 48825128.500,133345.1285,    3.9, 5.16133e+002,-1.89254e+002,-3.01879e+002, 2.73442e+002, 2.54337e+002, 6.64714e+002,-1.03823e+002, 2.08958e+003, 1.93819e+003, 7.53667e+003, 1.03752e+004
 0,  60,      -16.85,        0.00,   0,0, 48825228.400,133345.2284,    2.6, 3.03184e+002, 4.47184e+001,-3.52928e+002, 2.79477e+002, 2.17254e+002, 6.76395e+002,-7.39784e+001, 2.05869e+003, 1.99467e+003, 7.43248e+003, 1.04918e+004
 0,  61,      -17.13,        0.00,   0,0, 48825328.500,133345.3285,    1.9, 2.61800e+002, 1.83852e+002,-2.87377e+002, 3.22412e+002, 2.66085e+002, 6.90302e+002,-6.42374e+001, 2.02368e+003, 2.00006e+003, 7.34365e+003, 1.05639e+004
 0,  62,      -17.42,        0.00,   0,0, 48825428.500,133345.4285,    1.3, 4.23776e+002,-4.24718e+001,-1.47085e+002, 3.45036e+002, 3.38625e+002, 6.75495e+002,-3.75374e+001, 2.03566e+003, 1.99307e+003, 7.38520e+003, 1.03989e+004
 0,  63,      -17.70,        0.00,   0,0, 48825528.500,133345.5285,    2.8, 4.56133e+002,-1.63304e+001,-2.02531e+002, 2.68692e+002, 3.33948e+002, 6.71490e+002,-1.54156e+001, 2.02955e+003, 2.02309e+003, 7.46845e+003, 1.04218e+004
 0,  64,      -17.98,        0.00,   0,0, 48825628.500,133345.6285,   14.7, 3.62912e+002, 2.32982e+002,-3.11818e+002, 2.79942e+002, 2.95873e+002, 7.23235e+002, 1.10103e+001, 2.07243e+003, 2.02071e+003, 7.53313e+003, 1.08417e+004
 0,  65,      -18.26,        0.00,   0,0, 48825728.500,133345.7285,    5.3, 2.47313e+002, 4.38483e+002,-3.70104e+002, 3.42983e+002, 2.88056e+002, 6.93115e+002, 1.34306e+001, 2.12480e+003, 1.98900e+003, 7.58688e+003, 1.11863e+004
 0,  66,      -18.54,        0.00,   0,0, 48825828.500,133345.8285,    1.3, 3.74184e+002, 3.40300e+001,-2.09791e+002, 3.51061e+002, 2.88078e+002, 5.64608e+002,-1.23849e+001, 2.10738e+003, 1.99767e+003, 7.62175e+003, 1.06788e+004
 0,  67,      -18.82,        0.00,   0,0, 48825928.500,133345.9285,    1.9, 3.84665e+002,-8.47059e+001,-1.83771e+002, 3.54874e+002, 2.80059e+002, 5.92099e+002,-1.42855e+001, 2.09443e+003, 2.00649e+003, 7.62892e+003, 1.05856e+004
 0,  68,      -19.10,        0.00,   0,0, 48826028.500,133346.0285,    1.0, 2.70555e+002, 7.31770e+001,-2.78127e+002, 3.46433e+002, 3.13392e+002, 6.37672e+002,-1.60155e+001, 2.08728e+003, 2.01273e+003, 7.52317e+003, 1.06677e+004
 0,  69,      -19.38,        0.00,   0,0, 48826128.500,133346.1285,    0.9, 2.70819e+002, 1.01261e+002,-3.30285e+002, 2.93394e+002, 3.59932e+002, 6.48412e+002,-2.90983e+001, 2.07303e+003, 2.00461e+003, 7.47166e+003, 1.05878e+004
 0,  70,      -19.66,        0.00,   0,0, 48826228.500,133346.2285,    5.0, 4.13778e+002, 3.83952e+000,-2.94858e+002, 3.54340e+002, 3.56517e+002, 6.51818e+002,-5.63923e+001, 2.10361e+003, 1.97942e+003, 7.54583e+003, 1.06594e+004
 0,  71,      -19.94,        0.00,   0,0, 48826328.500,133346.3285,    2.2, 5.60361e+002,-2.20659e+002,-1.68005e+002, 4.30653e+002, 3.53702e+002, 6.19539e+002,-7.30381e+001, 2.14822e+003, 1.99055e+003, 7.61198e+003, 1.05897e+004
 0,  72,      -20.22,        0.00,   0,0, 48826428.500,133346.4285,    5.3, 5.25395e+002,-2.68511e+002,-1.93547e+002, 3.86493e+002, 3.47528e+002, 6.19254e+002,-6.74874e+001, 2.09703e+003, 1.99641e+003, 7.61449e+003, 1.04488e+004
 0,  73,      -20.51,        0.00,   0,0, 48826528.500,133346.5285,    1.8, 2.72660e+002, 1.24347e+002,-4.06932e+002, 3.04154e+002, 3.10038e+002, 7.06756e+002,-5.12660e+001, 2.06490e+003, 1.99399e+003, 7.61888e+003, 1.08190e+004
 0,  74,      -20.79,        0.00,   0,0, 48826628.500,133346.6285,    1.7, 1.75771e+002, 1.50282e+002,-4.02870e+002, 2.58195e+002, 2.44496e+002, 7.55756e+002,-4.99760e+001, 2.06185e+003, 1.99794e+003, 7.60498e+003, 1.08311e+004
 0,  75,      -21.07,        0.00,   0,0, 48826728.500,133346.7285,    1.9, 2.60665e+002,-6.78051e+001,-3.03557e+002, 2.96531e+002, 1.60020e+002, 6.97737e+002,-9.18307e+001, 2.06239e+003, 2.00189e+003, 7.58067e+003, 1.05695e+004
 0,  76,      -21.35,        0.00,   0,0, 48826828.500,133346.8285,    5.3, 3.24550e+002,-7.68383e+001,-2.92116e+002, 3.34647e+002, 1.21058e+002, 6.12316e+002,-9.54394e+001, 2.13340e+003, 2.00508e+003, 7.62570e+003, 1.06292e+004
 0,  77,      -21.63,        0.00,   0,0, 48826928.500,133346.9285,   11.3, 2.42998e+002, 1.37909e+002,-3.21108e+002, 3.12140e+002, 2.07531e+002, 6.70794e+002,-1.15434e+002, 2.17533e+003, 1.95691e+003, 7.75261e+003, 1.10488e+004
 0,  78,      -21.91,        0.00,   0,0, 48827028.500,133347.0285,    1.3, 2.62416e+002, 1.12928e+002,-3.47630e+002, 3.03925e+002, 2.78655e+002, 6.77230e+002,-1.11978e+002, 2.20077e+003, 1.91051e+003, 7.80456e+003, 1.10994e+004
 0,  79,      -22.19,        0.00,   0,0, 48827128.500,133347.1285,    2.9, 3.69824e+002,-7.48646e+001,-3.79875e+002, 2.47250e+002, 2.17695e+002, 6.20230e+002,-9.53911e+001, 2.19893e+003, 1.90174e+003, 7.78732e+003, 1.07789e+004
 0,  80,      -22.47,        0.00,   0,0, 48827228.500,133347.2285,    0.8, 3.57996e+002, 1.64705e+001,-3.80023e+002, 2.10383e+002, 1.54786e+002, 6.37840e+002,-1.45189e+002, 2.16401e+003, 1.91054e+003, 7.76715e+003, 1.07959e+004
